disease	state_abb	perc_level_low	perc_level_moderate	perc_level_high	perc_level_very_high
Influenza	MN	0.227893615527177	3.04451571726336	5.86113781899954	8.67775992073573
Influenza	MO	0.0020277041100999	0.0508479335129959	0.099668162915892	0.148488392318788
Influenza	MS	0.458529612426411	3.04871049911109	5.63889138579577	8.22907227248045
Influenza	MT	0.10444777891344	2.56765207350132	5.0308563680892	7.49406066267708
Influenza	NC	0.53944866721049	3.91000410366721	7.28055954012393	10.6511149765807
Influenza	ND	0.112930343017489	2.62452986279678	5.13612938257607	7.64772890235537
Influenza	NE	0.142123247520877	2.04338657077044	3.94464989402	5.84591321726956
Influenza	NH	0.187345932755749	2.07974215749176	3.97213838222778	5.86453460696379
Influenza	NJ	0.321586577636629	2.11829624218902	3.91500590674142	5.71171557129381
Influenza	NM	0.378159575817063	3.45109157421842	6.52402357261978	9.59695557102114
Influenza	NV	0.331848165602097	1.74076298114575	3.14967779668941	4.55859261223307
Influenza	NY	0.239330551323172	1.4905015902329	2.74167262914263	3.99284366805236
Influenza	OH	0.133365036676197	2.07837795667362	4.0233908766710504	5.96840379666847
Influenza	OK	0.194519088918796	2.26880517554912	4.34309126217945	6.41737734880977
Influenza	OR	0.184733555894893	2.63694594852427	5.08915834115365	7.54137073378303
Influenza	PA	0.109848618133185	1.66112000752232	3.21239139691146	4.7636627863006
Influenza	RI	0.160757569379592	1.63884952386386	3.11694147834813	4.5950334328324
Influenza	SC	0.366504838565552	3.3035836912866	6.24066254400765	9.1777413967287
Influenza	SD	0.107663520150527	1.4517450637419	2.79582660733327	4.13990815092464
Influenza	TN	0.332859566854169	2.79116438433375	5.24946920181332	7.7077740192929
Influenza	TX	0.520174196798285	2.54353442584249	4.5668946548867	6.59025488393091
Influenza	US	0.339653993544693	1.92323278764894	3.5068115817532	5.09039037585745
Influenza	UT	0.204051288549113	2.02694474679294	3.84983820503676	5.67273166328058
Influenza	VA	0.269996393322792	2.46251085628429	4.65502531924579	6.84753978220729
Influenza	VT	0.161478759526905	2.50512968820188	4.84878061687685	7.19243154555183
Influenza	WA	0.259309741488702	3.02574862465439	5.79218750782007	8.55862639098575
Influenza	WI	0.140496439155569	1.76157489086172	3.38265334256787	5.00373179427401
Influenza	WV	0.125027003643313	2.35494682914699	4.58486665465066	6.81478648015433
Influenza	WY	0.18207320882403	2.03349714897363	3.88492108912323	5.73634502927283
RSV	AK	0.108836758958285	0.776941155646192	1.4450455523341	2.11314994902201
RSV	AL	0.0549766487333309	0.48933369382138	0.923690738909429	1.35804778399748
RSV	AR	0.0751933833915953	0.633327398862675	1.19146141433375	1.74959542980483
RSV	AZ	0.0409779572441818	0.383211885015569	0.725445812786956	1.06767974055834
RSV	CA	0.0344265530499923	0.362341041789881	0.690255530529769	1.01817001926966
RSV	CO	0.0431537609053263	0.668897107306689	1.29464045370805	1.92038380010942
RSV	CT	0.027742021145623	0.254310764673641	0.48087950820166	0.707448251729679
RSV	DC	0.098625078652519	0.601922910551889	1.10522074245126	1.60851857435063
RSV	DE	0.0929108216428634	0.723376592241813	1.35384236284076	1.98430813343971
RSV	FL	0.090842972515709	0.276793454076287	0.462743935636866	0.648694417197444
RSV	GA	0.0464097808652688	0.228273481893565	0.410137182921861	0.592000883950157
RSV	GU	0.0434653845684039	0.264617599911222	0.48576981525404	0.706922030596857
RSV	HI	0.0691583103604069	0.454787996872479	0.840417683384552	1.22604736989662
RSV	IA	0.114465550559083	0.617363744292784	1.12026193802648	1.62316013176018
RSV	ID	0.0452887440033941	0.789012847272541	1.53273695054169	2.27646105381083
RSV	IL	0.0807410991366061	0.56458990601095	1.04843871288529	1.53228751975964
RSV	IN	0.0737012308096612	0.468568107412954	0.863434984016248	1.25830186061954
RSV	KS	0.0500403520982661	0.435440231919359	0.820840111740451	1.20623999156154
RSV	KY	0.068022259600647	0.560698318234278	1.05337437686791	1.54605043550154
RSV	LA	0.0510041480553787	0.446905958630119	0.842807769204859	1.2387095797796
RSV	MA	0.0670209420307515	0.665273786348602	1.26352663066645	1.8617794749843
RSV	MD	0.0591043672668986	0.613415081927477	1.16772579658805	1.72203651124863
RSV	ME	0.0345178372991826	0.51783502909311	1.00115222088704	1.48446941268097
RSV	MI	0.0391618200145449	0.615730594729324	1.1922993694441	1.76886814415888
RSV	MN	0.0905385802732976	0.666491269096988	1.24244395792068	1.81839664674437
RSV	MO	7.71391329087799e-4	0.0178666474123378	0.0349619034955877	0.0520571595788377
RSV	MS	0.0532949022520541	0.350134209266904	0.646973516281753	0.943812823296603
RSV	MT	0.0544391758221658	0.569642941188658	1.08484670655515	1.60005047192164
RSV	NC	0.052673744506241	0.41527639169893	0.77787903889162	1.14048168608431
RSV	ND	0.0646653141036112	0.819442963648635	1.57422061319366	2.32899826273868
RSV	NE	0.0601351478758112	0.499493821357885	0.938852494839959	1.37821116832203
RSV	NH	0.0452020647941643	0.439866751578225	0.834531438362285	1.22919612514635
RSV	NJ	0.0501750296729801	0.326255204094114	0.602335378515248	0.878415552936382
RSV	NM	0.0948330729151471	0.948925940795856	1.80301880867657	2.65711167655727
RSV	NV	0.0386034631585323	0.455543135704951	0.87248280825137	1.28942248079779
RSV	NY	0.0353350085642889	0.297119813124248	0.558904617684206	0.820689422244165
RSV	OH	0.031697956459707	0.347938585023004	0.6641792135863	0.980419842149597
RSV	OK	0.0665630227990645	0.505625255974784	0.944687489150504	1.38374972232622
RSV	OR	0.0369486523403626	0.518469000442146	0.999989348543929	1.48150969664571
RSV	PA	0.0332074441883945	0.402715867407431	0.772224290626467	1.1417327138455
RSV	RI	0.0352095675786539	0.351174190651514	0.667138813724374	0.983103436797233
RSV	SC	0.0437758036567582	0.349666927241627	0.655558050826495	0.961449174411364
RSV	SD	0.0556838174146855	0.429426543281552	0.803169269148418	1.17691199501528
RSV	TN	0.0743188919664283	0.477605612759586	0.880892333552745	1.2841790543459
RSV	TX	0.0816356369911876	0.486860055469191	0.892084473947194	1.2973088924252
RSV	US	0.0716383969527895	0.35553747427476	0.63943655159673	0.9233356289187
RSV	UT	0.0453125500085216	0.885549389631906	1.72578622925529	2.56602306887868
RSV	VA	0.0554625861287223	0.332493376801982	0.609524167475242	0.886554958148502
RSV	VT	0.0838052625684766	0.829157176714467	1.57450909086046	2.31986100500645
RSV	WA	0.0455148517416957	0.61158985349889	1.17766485525608	1.74373985701328
RSV	WI	0.0457745963981928	0.416852705416996	0.7879308144358	1.1590089234546
RSV	WV	0.072610173823666	0.87339747551367	1.67418477720367	2.47497207889368
RSV	WY	0.067830399921913	0.85301183737459	1.63819327482727	2.42337471227994
